difFUBAR_Codon Sites,difFUBAR_P(ω1 > ω2),difFUBAR_P(ω2 > ω1),difFUBAR_P(ω1 > 1),difFUBAR_P(ω2 > 1),difFUBAR_mean(α),difFUBAR_mean(ω1),difFUBAR_mean(ω2),difFUBAR_P(ω1 ≠ ω2),difFUBAR_id,difFUBAR_actual_difference,difFUBAR_actual_effect_difference,difFUBAR_actual_directional_effect_difference,difFUBAR_Concatenated_ID,contrastFEL_P-value (overall),contrastFEL_Permutation p-value,contrastFEL_Q-value (overall),contrastFEL_Total branch length,contrastFEL_alpha,contrastFEL_beta (TEST),contrastFEL_beta (background),contrastFEL_subs (TEST),contrastFEL_Codon_site,contrastFEL_id,contrastFEL_actual_difference,contrastFEL_actual_effect_difference,contrastFEL_actual_directional_effect_difference,contrastFEL_1-Pvalue
36,0.034,0.93,0.0545,0.6595,0.3723811037362426,0.328444317242525,3.5148963940656204,0.93,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.36,0.9746525567847673,-1,1,0.6021053271033822,2.027138294813,1.016143259075417,0,1,36,sim.63.rep.3,false,0.0,0.0,0.025347443215232746
205,0.003,0.99,0.007,0.639,1.1635991473465068,0.12300428480230365,2.9103983027706137,0.99,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.205,0.9641828928432937,-1,1,2.213167780965057,11.82479754231654,2.141697255474643,0,2,205,sim.63.rep.3,false,0.0,0.0,0.035817107156706274
292,0.0385,0.9315,0.084,0.7045,0.25503095931345876,0.46194909213105034,4.130725363729246,0.9315,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.292,0.974365034937956,-1,1,0.2642636913917293,0,0.7701158642299871,0,1,292,sim.63.rep.3,false,0.0,0.0,0.02563496506204399
317,0.033,0.9335,0.051,0.711,0.4023366866057994,0.34631181384892046,3.9312886183522506,0.9335,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.317,0.974499940256438,-1,1,0.8079897369085032,2.225402181439539,1.543900797475752,0,1,317,sim.63.rep.3,false,0.0,0.0,0.025500059743561954
379,0.0355,0.931,0.088,0.717,0.26147486481811905,0.46782197052920005,4.154612388314424,0.931,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.379,0.9744733526726296,-1,1,0.2734956953800335,0,0.7970197218601626,0,1,379,sim.63.rep.3,false,0.0,0.0,0.025526647327370422
404,0.0535,0.9115,0.12,0.7915,0.1824594880354178,0.624730699612575,5.071386776928067,0.9115,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.404,0.974363401980991,-1,1,0.3513870942589164,0,1.02401042817999,0,1,404,sim.63.rep.3,false,0.0,0.0,0.02563659801900897
450,0.0285,0.9255,0.048,0.5225,0.7551741245639906,0.3029893164507101,2.9532227695247277,0.9255,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.450,0.9741570818167639,-1,1,0.2334685153238436,0,0.6803727235558513,0,1,450,sim.63.rep.3,false,0.0,0.0,0.02584291818323614
506,0.0385,0.9285,0.0895,0.7265,0.2673227148876671,0.5133019956596451,4.349176389055015,0.9285,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.506,0.9743260581083004,-1,1,0.3289825567728044,0,0.9587192424786076,0,1,506,sim.63.rep.3,false,0.0,0.0,0.02567394189169958
582,0.0345,0.9325,0.049,0.648,0.3909857509968893,0.3031204346024419,3.491290930902693,0.9325,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.582,0.9743733702636516,-1,1,0.6129375163128952,2.125,1.012058265183243,0,2,582,sim.63.rep.3,false,0.0,0.0,0.02562662973634844
602,0.0325,0.934,0.0885,0.7345,0.27077364968202083,0.500284101895196,4.3922876679405665,0.934,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.602,0.9745824878364733,-1,1,0.3269037676996184,0,0.9526612462581756,0,1,602,sim.63.rep.3,false,0.0,0.0,0.025417512163526723
633,0.036,0.9145,0.0045,0.371,0.9145989935677471,0.12738880864160146,1.5867078582971785,0.9145,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.633,0.9741374684609848,-1,1,1.510815755011783,9.222323837136425,1.043016653264965,0,3,633,sim.63.rep.3,false,0.0,0.0,0.025862531539015188
660,0.0155,0.907,0.0,0.01,4.6026465706007365,0.026371967752447982,0.2801441044712468,0.907,sim.63.rep.3,false,0.0,0.0,sim.63.rep.3_codon.site.660,0.9737502558838316,-1,1,1250.488019839665,9999.99999999834,1.054894013722234,0,5,660,sim.63.rep.3,false,0.0,0.0,0.026249744116168428
507,0.996,0.0,0.0,0.0,2.665892429589371,0.3868006217691587,0.07167023616526161,0.996,sim.82.rep.1,true,0.37,0.37,sim.82.rep.1_codon.site.507,1,-1,1,537.7956049147489,4.148590614046758,9999.999999987234,0.4295186025333714,19,507,sim.82.rep.1,true,0.37,0.37,0
647,1.0,0.0,0.3045,0.0,2.4357699342007875,1.2276528016927761,0.05060297603957884,1.0,sim.82.rep.2,true,0.6399999999999999,0.6399999999999999,sim.82.rep.2_codon.site.647,1,-1,1,372.4490179870189,2.924700408345025,6567.241419337347,1.131266030378191,18,647,sim.82.rep.2,true,0.6399999999999999,0.6399999999999999,0
323,0.953,0.0,0.0005,0.0,1.346989476654954,0.37893283408474776,0.09280058836486015,0.953,sim.82.rep.3,true,0.6900000000000001,0.6900000000000001,sim.82.rep.3_codon.site.323,1,-1,1,19.04383639236949,2.716370003965246,7.913824549555941,0.3091370805723886,8,323,sim.82.rep.3,true,0.6900000000000001,0.6900000000000001,0
131,0.0,0.9675,0.057,0.805,4.941531089720933,0.8400572616129884,1.756070939924449,0.9675,sim.82.rep.4,false,0.0,0.0,sim.82.rep.4_codon.site.131,1,-1,1,689.9910439588157,5.840906775579605,9999.999999987234,5.687781452783825,58,131,sim.82.rep.4,false,0.0,0.0,0
323,0.9995,0.0,0.0355,0.0,1.1331848719235573,0.7894838332553047,0.08050095573892313,0.9995,sim.82.rep.4,true,0.6900000000000001,0.6900000000000001,sim.82.rep.4_codon.site.323,1,-1,1,64.68944505789986,3.150093598428176,757.5876073576918,0.342553910873507,11,323,sim.82.rep.4,true,0.6900000000000001,0.6900000000000001,0
613,1.0,0.0,0.0075,0.0,2.172777183384659,0.6782844185942833,0.012791552209879944,1.0,sim.82.rep.4,true,0.57,0.57,sim.82.rep.4_codon.site.613,1,-1,1,550.2208221075423,2.706279939277765,9101.2222222351,0.5269384388046972,12,613,sim.82.rep.4,true,0.57,0.57,0
117,0.0005,0.968,0.43,0.982,3.5712854087707147,1.2246769658614955,2.2200335362259107,0.968,sim.82.rep.5,false,0.0,0.0,sim.82.rep.5_codon.site.117,1,-1,1,578.7170192592448,3.434300105886769,9999.999999987234,6.303004204456362,52,117,sim.82.rep.5,false,0.0,0.0,0
38,0.0,1.0,0.0,0.0015,4.137615158549903,0.013369247887062464,0.44913446717072514,1.0,sim.83.rep.3,true,0.25,-0.25,sim.83.rep.3_codon.site.38,0.9716471374011545,-1,1,35.3284610842498,7.586963954392524,0.6188494687891165,0,27,38,sim.83.rep.3,true,0.25,-0.25,0.028352862598845507
87,0.0025,0.9635,0.0,0.0,1.5765701889273382,0.031302164951624335,0.22815512515206804,0.9635,sim.83.rep.3,true,0.25,-0.25,sim.83.rep.3_codon.site.87,0.9869925454255464,-1,1,10.0261311559368,2.277023487763385,0.130628254769396,0,22,87,sim.83.rep.3,true,0.25,-0.25,0.013007454574453625
117,0.9615,0.0065,0.9925,0.4785,4.341348161333234,5.8502433138852155,1.5462953398718575,0.9615,sim.83.rep.3,false,0.0,0.0,sim.83.rep.3_codon.site.117,1,-1,1,86.29178575526576,4.770869079498814,6.17842508306428,9999.99999999834,56,117,sim.83.rep.3,false,0.0,0.0,0
190,0.031,0.913,0.0065,0.273,0.215911379481179,0.15624207230025342,1.0973710449722232,0.913,sim.83.rep.3,false,0.0,0.0,sim.83.rep.3_codon.site.190,0.990694446150983,-1,1,2.123857152385511,0.3904794422673576,0.06104727952436639,0,7,190,sim.83.rep.3,false,0.0,0.0,0.00930555384901699
206,0.0,1.0,0.0,0.001,2.8340285667751437,0.019120011379798837,0.3531988304434794,1.0,sim.83.rep.3,true,0.63,-0.63,sim.83.rep.3_codon.site.206,1,-1,1,25.73122324377639,5.901027873596635,0.3144513625985071,0,23,206,sim.83.rep.3,true,0.63,-0.63,0
370,0.011,0.967,0.0225,0.5395,0.17596795066862708,0.21708814444729163,2.388163442963883,0.967,sim.83.rep.3,false,0.0,0.0,sim.83.rep.3_codon.site.370,0.9887998012468955,-1,1,1.586303243435487,0.1637160294941357,0.09207457505702324,0,4,370,sim.83.rep.3,false,0.0,0.0,0.011200198753104518
495,0.005,0.9225,0.0,0.0,1.3065353357551543,0.036084031797956606,0.20598979155367772,0.9225,sim.83.rep.3,false,0.0,0.0,sim.83.rep.3_codon.site.495,0.9884131567199933,-1,1,10.05701951788388,2.37465418420751,0.09810943675683369,0,21,495,sim.83.rep.3,false,0.0,0.0,0.011586843280006698
504,0.002,0.972,0.0,0.027,0.9642167522745086,0.04669176979205766,0.4034058264862227,0.972,sim.83.rep.3,false,0.0,0.0,sim.83.rep.3_codon.site.504,0.9865069180792305,-1,1,4.985844442741343,0.9683640908574904,0.1245291834434506,0,6,504,sim.83.rep.3,false,0.0,0.0,0.013493081920769479
591,0.0035,0.9795,0.0,0.1295,0.601048877184407,0.07099559437434988,0.760843515824726,0.9795,sim.83.rep.3,true,1.03,-1.03,sim.83.rep.3_codon.site.591,0.9865835085580063,-1,1,4.656359947906617,0.8340577051765002,0.1418449700598149,0,11,591,sim.83.rep.3,true,1.03,-1.03,0.01341649144199375
658,0.0,0.999,0.0005,0.729,0.4130221203656997,0.09047406007743033,2.555766825316707,0.999,sim.83.rep.3,true,1.44,-1.44,sim.83.rep.3_codon.site.658,0.9809605906513533,-1,1,5.916340521282666,0.7857142857142857,0.2797855953693926,0,13,658,sim.83.rep.3,true,1.44,-1.44,0.019039409348646674
680,0.0085,0.9635,0.0465,0.599,0.26377468725788045,0.3032069373802465,3.239602584018925,0.9635,sim.83.rep.3,false,0.0,0.0,sim.83.rep.3_codon.site.680,0.9886779663337294,-1,1,1.112182617915381,0,0.1062566977968538,0,3,680,sim.83.rep.3,false,0.0,0.0,0.011322033666270603
727,0.001,0.991,0.0005,0.2895,0.4911546768030961,0.09370779837913007,1.0987610739890286,0.991,sim.83.rep.3,false,0.0,0.0,sim.83.rep.3_codon.site.727,0.9853322051074805,-1,1,5.148121989462943,0.8811046873972114,0.1717349015897952,0,15,727,sim.83.rep.3,false,0.0,0.0,0.014667794892519459
758,0.0,1.0,0.001,0.9915,0.44605739263488514,0.09026335568015376,4.379747325356541,1.0,sim.83.rep.3,true,2.65,-2.65,sim.83.rep.3_codon.site.758,0.9758045736565191,-1,1,7.955558981581523,0.4748783550026494,0.5875389592242407,0,17,758,sim.83.rep.3,true,2.65,-2.65,0.02419542634348093
31,0.015,0.9275,0.0,0.026,0.6337226869339248,0.07357658127195485,0.4560090364101168,0.9275,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.31,0.9889674307369185,-1,1,4.611654815706095,0.8510671703934458,0.1028343943198064,0,11,31,sim.83.rep.4,false,0.0,0.0,0.011032569263081493
38,0.0,1.0,0.0,0.0005,6.7324209368129875,0.011074850225556111,0.31132351907225275,1.0,sim.83.rep.4,true,0.25,-0.25,sim.83.rep.4_codon.site.38,0.9723886902634868,-1,1,40506.34788134664,9999.99999999834,0.634693475044718,0,44,38,sim.83.rep.4,true,0.25,-0.25,0.027611309736513157
87,0.004,0.974,0.0,0.1065,0.5653259299473887,0.06278714790637868,0.6633446271087974,0.974,sim.83.rep.4,true,0.25,-0.25,sim.83.rep.4_codon.site.87,0.987432545611599,-1,1,6.820796470944674,1.391344460801369,0.1046938735041135,0,11,87,sim.83.rep.4,true,0.25,-0.25,0.012567454388401011
120,0.0255,0.9405,0.161,0.86,0.040848638564732635,0.7824957990302375,5.423186377476142,0.9405,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.120,0.991044969654767,-1,1,0.8251156805145053,0,0.07283882631063711,0,2,120,sim.83.rep.4,false,0.0,0.0,0.00895503034523304
139,0.01,0.9565,0.0035,0.263,0.3133944518277258,0.11720726503000863,1.0720490560249478,0.9565,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.139,0.9888398475217293,-1,1,3.758554894508264,0.6409447550442434,0.1026470853624367,0,11,139,sim.83.rep.4,false,0.0,0.0,0.011160152478270735
194,0.0035,0.9755,0.001,0.189,0.42958426855259774,0.0896865745243842,0.9206935309348461,0.9755,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.194,0.9872148246982801,-1,1,4.139306572366437,0.6643291101503433,0.1278984881109288,0,12,194,sim.83.rep.4,false,0.0,0.0,0.012785175301719853
206,0.0,0.9985,0.0,0.021,1.474746480261737,0.031822305150133415,0.6001295087648891,0.9985,sim.83.rep.4,true,0.63,-0.63,sim.83.rep.4_codon.site.206,0.9818595793161444,-1,1,15.10072014149362,2.901601081295046,0.2956824131451442,0,25,206,sim.83.rep.4,true,0.63,-0.63,0.018140420683855574
216,0.0055,0.9445,0.0,0.0,1.801928287338915,0.028405344640015956,0.20937696157117097,0.9445,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.216,0.9873603603399272,-1,1,10.45520223379738,2.233551017996488,0.1244273481805575,0,19,216,sim.83.rep.4,false,0.0,0.0,0.012639639660072755
288,0.011,0.948,0.0,0.0605,0.5023306854714136,0.06985489155765888,0.510963236173746,0.948,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.288,0.9891271553534565,-1,1,3.05386636280937,0.5435602078287886,0.07525564194950117,0,5,288,sim.83.rep.4,false,0.0,0.0,0.010872844646543478
429,0.0005,0.9835,0.0,0.1185,0.787904884272363,0.06287038720970574,0.7738387144516068,0.9835,sim.83.rep.4,true,0.34,-0.34,sim.83.rep.4_codon.site.429,0.9846600608640753,-1,1,8.053614750660543,1.454917242239073,0.190795292487798,0,19,429,sim.83.rep.4,true,0.34,-0.34,0.015339939135924685
457,0.0,1.0,0.0,0.77,4.41635549913055,0.013801694715700018,1.7955092755301747,1.0,sim.83.rep.4,true,1.15,-1.15,sim.83.rep.4_codon.site.457,0.9533508151341943,-1,1,40518.83697488913,9999.999999987234,1.737194542565296,0,51,457,sim.83.rep.4,true,1.15,-1.15,0.046649184865805715
477,0.0,0.9955,0.0,0.0,3.3214036044079203,0.016184738746752438,0.2067692002895676,0.9955,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.477,0.9829746773504325,-1,1,40501.72253163649,9999.99999999834,0.2263809776323862,0,43,477,sim.83.rep.4,false,0.0,0.0,0.017025322649567465
591,0.007,0.966,0.0105,0.4505,0.20706956116152123,0.15710609364450234,1.711637139918083,0.966,sim.83.rep.4,true,1.03,-1.03,sim.83.rep.4_codon.site.591,0.9889923370198732,-1,1,2.424535701928318,0.3365818124900887,0.09369800236193253,0,8,591,sim.83.rep.4,true,1.03,-1.03,0.011007662980126787
642,0.0045,0.971,0.0545,0.58,0.18419849605920535,0.319350241408415,3.1440950122833393,0.971,sim.83.rep.4,true,0.14,-0.14,sim.83.rep.4_codon.site.642,0.9889688376484073,-1,1,0.7436446595326982,0,0.06564680016595904,0,3,642,sim.83.rep.4,true,0.14,-0.14,0.011031162351592738
658,0.007,0.978,0.049,0.7905,0.09680352399162351,0.31956325768330107,3.7203339990773183,0.978,sim.83.rep.4,true,1.44,-1.44,sim.83.rep.4_codon.site.658,0.9890109392902443,-1,1,1.327767947668197,0.0646700888128982,0.09409099741814565,0,4,658,sim.83.rep.4,true,1.44,-1.44,0.010989060709755694
685,0.0315,0.9305,0.0405,0.5225,0.11481989595830679,0.3018032256110854,2.361909066565713,0.9305,sim.83.rep.4,false,0.0,0.0,sim.83.rep.4_codon.site.685,0.991045398563796,-1,1,1.418546797038053,0.1767984793057119,0.06201712628589685,0,4,685,sim.83.rep.4,false,0.0,0.0,0.008954601436203968
723,0.0325,0.919,0.026,0.3685,0.16180726957347838,0.23448057686239462,1.6803405907141271,0.919,sim.83.rep.4,true,0.14,-0.14,sim.83.rep.4_codon.site.723,0.9910698218948929,-1,1,1.159137262030141,0.1465213444971204,0.04994172817351915,0,3,723,sim.83.rep.4,true,0.14,-0.14,0.0089301781051071
726,0.009,0.9535,0.002,0.2085,0.34468741587369905,0.09869966935507672,0.9696002985764856,0.9535,sim.83.rep.4,true,0.18,-0.18,sim.83.rep.4_codon.site.726,0.9888392025767994,-1,1,2.749826669476268,0.4708743488831667,0.07440217144597394,0,5,726,sim.83.rep.4,true,0.18,-0.18,0.011160797423200641
758,0.0,1.0,0.0055,1.0,0.1759947390683527,0.15242552543722868,8.508034545433143,1.0,sim.83.rep.4,true,2.65,-2.65,sim.83.rep.4_codon.site.758,0.9738017961114327,-1,1,6.284227278479756,0.1845212199811632,0.4887843347026344,0,17,758,sim.83.rep.4,true,2.65,-2.65,0.026198203888567306
362,0.9755,0.0075,1.0,0.2935,11.198174229028261,7.374901984568989,1.1839349113120585,0.9755,sim.94.rep.2,false,0.0,0.0,sim.94.rep.2_codon.site.362,1,-1,1,1874.637883012004,0,6.225981969178768,218.069971668075,1,362,sim.94.rep.2,false,0.0,0.0,0
362,0.904,0.018,1.0,0.3875,11.34959826323374,10.92867060741471,2.3369077679582118,0.904,sim.94.rep.3,false,0.0,0.0,sim.94.rep.3_codon.site.362,1,-1,1,2392.36449417692,0.1282275704242377,7.065381838248921,287.1687154679373,1,362,sim.94.rep.3,false,0.0,0.0,0
729,0.969,0.0065,1.0,0.0855,11.351761463722392,2.821202101732245,0.6290246161321942,0.969,sim.94.rep.5,false,0.0,0.0,sim.94.rep.5_codon.site.729,0.9999897557738864,-1,1,60369.77026944434,1.222222222222223,908.1818174096784,7105.260076959574,13,729,sim.94.rep.5,false,0.0,0.0,1.0244226113620414e-5
55,0.966,0.011,1.0,0.3805,10.010063822411375,7.098517781809592,1.4969912824652039,0.966,sim.97.rep.1,true,0.39,0.39,sim.97.rep.1_codon.site.55,1,-1,1,384.2648013326601,0,45.85929273105314,68.99770754784828,39,55,sim.97.rep.1,true,0.39,0.39,0
420,0.998,0.002,0.998,0.0025,10.925686735711214,2.422062061947566,0.08308908137648777,0.998,sim.139.rep.1,true,0.64,0.64,sim.139.rep.1_codon.site.420,1,-1,1,16984.6745149516,11.81083062399999,9999.99999999834,11.41849315636747,25,420,sim.139.rep.1,true,0.64,0.64,0
241,0.0105,0.9365,0.797,0.9905,11.332292659324544,1.541346868657503,7.504785144372144,0.9365,sim.140.rep.4,false,0.0,0.0,sim.140.rep.4_codon.site.241,1,-1,1,4820.26913764624,12.22135021034199,747.2063002657543,10.44741036786695,115,241,sim.140.rep.4,false,0.0,0.0,0
8,0.0,1.0,0.0,0.337,2.4376574158112376,0.033121307318923376,1.2386106159773564,1.0,sim.163.rep.1,true,1.66,-1.66,sim.163.rep.1_codon.site.8,1,-1,1,273.5468381082486,1.702702702745493,1.236019465612605,9138.138125579511,36,8,sim.163.rep.1,true,1.66,-1.66,0
10,0.002,0.9155,0.0,0.0015,1.5920178648674563,0.13379375339025174,0.4319724815600419,0.9155,sim.163.rep.1,false,0.0,0.0,sim.163.rep.1_codon.site.10,1,-1,1,208.1222397454789,2.269845044345085,0.2970389698840034,7105.260076959574,27,10,sim.163.rep.1,false,0.0,0.0,0
203,1.0,0.0,0.8225,0.0,6.311322828844431,2.1458601794405348,0.078552779520286,1.0,sim.163.rep.1,true,3.17,3.17,sim.163.rep.1_codon.site.203,1,-1,1,356.5904126838902,4.363750936293825,4.527613374179071,9999.99999999834,53,203,sim.163.rep.1,true,3.17,3.17,0
353,0.002,0.9185,0.115,0.731,2.9404322494932096,0.8653729442405066,1.7772466627923569,0.9185,sim.163.rep.1,true,0.8400000000000001,-0.8400000000000001,sim.163.rep.1_codon.site.353,1,-1,1,320.8572209885903,3.380764524130991,2.338632078216156,9999.99999999834,48,353,sim.163.rep.1,true,0.8400000000000001,-0.8400000000000001,0
361,0.0005,0.95,0.013,0.594,2.4532687473902293,0.6334696605872006,1.5570182696803314,0.95,sim.163.rep.1,true,1.26,-1.26,sim.163.rep.1_codon.site.361,1,-1,1,319.8903696364241,4.148473636430397,1.994796180165065,9999.999999987234,45,361,sim.163.rep.1,true,1.26,-1.26,0
504,0.001,0.9765,0.0315,0.7305,5.41472842938469,0.5990036913075492,2.1164539663188227,0.9765,sim.163.rep.1,true,0.8899999999999999,-0.8899999999999999,sim.163.rep.1_codon.site.504,1,-1,1,346.467918437701,3.250092898108251,4.206778329052585,9999.999999987234,51,504,sim.163.rep.1,true,0.8899999999999999,-0.8899999999999999,0
512,0.0025,0.9735,0.553,0.992,2.8633265274808184,1.565099869365293,5.347637672421191,0.9735,sim.163.rep.1,false,0.0,0.0,sim.163.rep.1_codon.site.512,1,-1,1,374.6575232621901,2.546933640267547,6.46345342394904,9999.99999999834,51,512,sim.163.rep.1,false,0.0,0.0,0
33,0.0005,0.9815,0.0,0.039,1.1378349674144643,0.15589366207850897,0.6955744830567719,0.9815,sim.163.rep.2,true,0.42999999999999994,-0.42999999999999994,sim.163.rep.2_codon.site.33,1,-1,1,295.2037891543161,2.617301367215438,0.3382297115415644,5119.000000004657,31,33,sim.163.rep.2,true,0.42999999999999994,-0.42999999999999994,0
87,0.919,0.0015,0.41,0.009,3.75648852296772,1.2369912309936495,0.5977932774048451,0.919,sim.163.rep.2,false,0.0,0.0,sim.163.rep.2_codon.site.87,1,-1,1,635.6108807003957,13.2826315475526,1.864658683268818,9999.99999999834,45,87,sim.163.rep.2,false,0.0,0.0,0
145,0.0,1.0,0.0,0.603,2.7312855739849997,0.016310613997807505,1.510976390946969,1.0,sim.163.rep.2,true,1.41,-1.41,sim.163.rep.2_codon.site.145,1,-1,1,498.7464371441436,3.692778187186903,1.466877418397941,8488.492299217729,40,145,sim.163.rep.2,true,1.41,-1.41,0
203,1.0,0.0,0.985,0.0,5.3973514789498465,4.5944481686610175,0.14203463211244458,1.0,sim.163.rep.2,true,3.17,3.17,sim.163.rep.2_codon.site.203,1,-1,1,831.2225064518238,3.252305693742676,19.69274054571417,9999.99999999834,57,203,sim.163.rep.2,true,3.17,3.17,0
260,0.0,1.0,0.001,0.933,2.576172112901143,0.3496095675872085,2.5533558689116873,1.0,sim.163.rep.2,true,0.4,-0.4,sim.163.rep.2_codon.site.260,1,-1,1,592.7101527964663,2.809051265505557,2.673286032339383,9999.999999987234,47,260,sim.163.rep.2,true,0.4,-0.4,0
349,0.0005,0.9715,0.0,0.011,1.1345181927090575,0.15465364664074008,0.5923389435211204,0.9715,sim.163.rep.2,true,0.8200000000000001,-0.8200000000000001,sim.163.rep.2_codon.site.349,1,-1,1,388.8112218848414,1.769390312835457,0.2798110166679666,6944.943774635288,24,349,sim.163.rep.2,true,0.8200000000000001,-0.8200000000000001,0
8,0.0,1.0,0.0,0.746,1.9023119544851805,0.03526158365494194,1.647699820697803,1.0,sim.163.rep.3,true,1.66,-1.66,sim.163.rep.3_codon.site.8,1,-1,1,595.7943825249961,2.895105659058454,1.004296492424146,9131.994068529824,41,8,sim.163.rep.3,true,1.66,-1.66,0
203,1.0,0.0,0.961,0.0,5.878102592909093,4.207935357600498,0.16512365795261466,1.0,sim.163.rep.3,true,3.17,3.17,sim.163.rep.3_codon.site.203,1,-1,1,804.9509142295108,5.394451930138659,10.87790716434946,9999.99999999834,55,203,sim.163.rep.3,true,3.17,3.17,0
272,0.0,0.999,0.0,0.012,1.8081650482225227,0.12125945796028925,0.6940219953832177,0.999,sim.163.rep.3,true,0.75,-0.75,sim.163.rep.3_codon.site.272,1,-1,1,638.4907552416611,2.116772908960886,0.5190289037036829,9999.99999999834,29,272,sim.163.rep.3,true,0.75,-0.75,0
434,0.0,1.0,0.0,0.7785,4.343809932980597,0.23445065850600655,1.9534896677670037,1.0,sim.163.rep.3,true,0.9199999999999999,-0.9199999999999999,sim.163.rep.3_codon.site.434,1,-1,1,683.0193185963814,4.288942141928808,2.813855033444043,9999.999999987234,50,434,sim.163.rep.3,true,0.9199999999999999,-0.9199999999999999,0
450,0.0,1.0,0.0,0.885,1.0709738865713272,0.025556096786743136,2.2121239256623046,1.0,sim.163.rep.3,true,1.44,-1.44,sim.163.rep.3_codon.site.450,1,-1,1,21.18445896648677,1.527224160837934,0.8862129244328334,5.577570542114309,31,450,sim.163.rep.3,true,1.44,-1.44,0
491,1.0,0.0,1.0,0.0,2.1128868049654406,5.674433969585514,0.14104678310398322,1.0,sim.163.rep.3,true,3.0500000000000003,3.0500000000000003,sim.163.rep.3_codon.site.491,1,-1,1,658.9490430878784,2.980956297866781,1.622556046241294,9999.99999999834,41,491,sim.163.rep.3,true,3.0500000000000003,3.0500000000000003,0
504,0.0005,0.9975,0.1225,0.9515,3.2851759096210946,0.8005863992592996,4.820488213861988,0.9975,sim.163.rep.3,true,0.8899999999999999,-0.8899999999999999,sim.163.rep.3_codon.site.504,1,-1,1,840.384804617518,0,15.32254950859635,9999.999999987234,54,504,sim.163.rep.3,true,0.8899999999999999,-0.8899999999999999,0
551,0.904,0.0105,0.988,0.6695,1.9722762309704396,5.008184129671736,1.8585488559102323,0.904,sim.163.rep.3,false,0.0,0.0,sim.163.rep.3_codon.site.551,1,-1,1,677.4833900480753,1.989607491854268,3.274552983230832,9999.99999999834,47,551,sim.163.rep.3,false,0.0,0.0,0
143,0.969,0.0,0.7465,0.037,2.902762250364677,1.7340221151818482,0.6411133163388989,0.969,sim.163.rep.4,true,1.4700000000000002,1.4700000000000002,sim.163.rep.4_codon.site.143,1,-1,1,594.2427206437105,3.459144792445025,1.992970776699646,9999.99999999834,46,143,sim.163.rep.4,true,1.4700000000000002,1.4700000000000002,0
336,1.0,0.0,0.795,0.0,6.300827814613143,2.400469440612028,0.10147875730687662,1.0,sim.163.rep.4,true,2.07,2.07,sim.163.rep.4_codon.site.336,1,-1,1,601.4538599410588,3.759566368725261,2.394026829685731,9999.99999999834,45,336,sim.163.rep.4,true,2.07,2.07,0
399,0.0,1.0,0.0985,0.999,2.423606440948157,0.8422612057950786,6.882635852703823,1.0,sim.163.rep.4,false,0.0,0.0,sim.163.rep.4_codon.site.399,1,-1,1,628.5488805435103,3.434252066639055,4.443277419599352,9999.999999987234,53,399,sim.163.rep.4,false,0.0,0.0,0
542,0.02,0.902,0.9245,0.9985,2.305726603184704,3.2844944276576875,8.309256843329692,0.902,sim.163.rep.4,false,0.0,0.0,sim.163.rep.4_codon.site.542,1,-1,1,803.8778668523722,0.301945317064128,18.08687786478463,9999.999999987234,58,542,sim.163.rep.4,false,0.0,0.0,0
180,0.0015,0.9325,0.0,0.0025,1.2058222685551334,0.1460239999240628,0.42816403101535533,0.9325,sim.163.rep.5,true,0.93,-0.93,sim.163.rep.5_codon.site.180,1,-1,1,655.3870283497114,1.069924373515217,0.2561617685806645,9999.999999987234,23,180,sim.163.rep.5,true,0.93,-0.93,0
203,1.0,0.0,0.912,0.0,4.578089830420126,2.7393791933468976,0.08043480695123438,1.0,sim.163.rep.5,true,3.17,3.17,sim.163.rep.5_codon.site.203,1,-1,1,703.1080732412843,5.454655844019654,1.959648224984323,9999.99999999834,50,203,sim.163.rep.5,true,3.17,3.17,0
225,0.903,0.0065,0.2855,0.011,4.512788165674168,1.1294210996955925,0.5457893565663858,0.903,sim.163.rep.5,false,0.0,0.0,sim.163.rep.5_codon.site.225,1,-1,1,714.9622962389658,8.330377967291025,1.737464360728683,9999.99999999834,46,225,sim.163.rep.5,false,0.0,0.0,0
